name,start,category,split,time,label
Jet-YGASUw8,5,helicopter,train,1,N
Jet-YGASUw8,5,helicopter,train,2,N
Jet-YGASUw8,5,helicopter,train,3,N
Jet-YGASUw8,5,helicopter,train,4,N
JFe8k9aDPaI,0,helicopter,train,0,Y
JFe8k9aDPaI,0,helicopter,train,1,N
JFe8k9aDPaI,0,helicopter,train,2,N
JFe8k9aDPaI,0,helicopter,train,3,N
JFe8k9aDPaI,0,helicopter,train,4,N
Jh2-zaDakrU,0,helicopter,train,0,Y
Jh2-zaDakrU,0,helicopter,train,1,N
Jh2-zaDakrU,0,helicopter,train,2,N
Jh2-zaDakrU,0,helicopter,train,3,N
Jh2-zaDakrU,0,helicopter,train,4,N
JjOmlxU5k4w,0,helicopter,val,,Y
JPRL4DeeWvo,5,helicopter,val,,Y
JqGGlr_icXU,1,helicopter,train,0,Y
JqGGlr_icXU,1,helicopter,train,1,N
JqGGlr_icXU,1,helicopter,train,2,N
JqGGlr_icXU,1,helicopter,train,3,N
JqGGlr_icXU,1,helicopter,train,4,N
JQQM0Rm_3E4,0,helicopter,train,0,Y
JQQM0Rm_3E4,0,helicopter,train,1,N
JQQM0Rm_3E4,0,helicopter,train,2,N
JQQM0Rm_3E4,0,helicopter,train,3,N
JQQM0Rm_3E4,0,helicopter,train,4,N
JU24bo3XBXQ,5,helicopter,val,,Y
K-CfpmkZuqc,0,helicopter,val,,Y
K18oFrxsrvg,0,helicopter,test,,Y
KbViq9fsi8E,3,helicopter,train,0,Y
KbViq9fsi8E,3,helicopter,train,1,N
KbViq9fsi8E,3,helicopter,train,2,N
KbViq9fsi8E,3,helicopter,train,3,N
KbViq9fsi8E,3,helicopter,train,4,N
KC-wRA_SwK0,0,helicopter,test,,Y
KdlvYugCXvo,2,helicopter,test,,Y
KdvoIFx5UOw,0,helicopter,test,,Y
-KECxvZZHYg,5,helicopter,val,,Y
Ko9Ai6WrsqM,0,helicopter,val,,Y
KSgWEfplTHc,5,helicopter,train,0,Y
KSgWEfplTHc,5,helicopter,train,1,N
KSgWEfplTHc,5,helicopter,train,2,N
KSgWEfplTHc,5,helicopter,train,3,N
KSgWEfplTHc,5,helicopter,train,4,N
Kvs8sm3Mcjg,3,helicopter,train,0,Y
Kvs8sm3Mcjg,3,helicopter,train,1,N
Kvs8sm3Mcjg,3,helicopter,train,2,N
Kvs8sm3Mcjg,3,helicopter,train,3,N
Kvs8sm3Mcjg,3,helicopter,train,4,N
Kw-PLfbmjvQ,5,helicopter,val,,Y
KxQwGUz5AqM,5,helicopter,train,0,Y
KxQwGUz5AqM,5,helicopter,train,1,N
KxQwGUz5AqM,5,helicopter,train,2,N
KxQwGUz5AqM,5,helicopter,train,3,N
KxQwGUz5AqM,5,helicopter,train,4,N
KXumlH_SF5Y,5,helicopter,train,0,Y
KXumlH_SF5Y,5,helicopter,train,1,N
KXumlH_SF5Y,5,helicopter,train,2,N
KXumlH_SF5Y,5,helicopter,train,3,N
KXumlH_SF5Y,5,helicopter,train,4,N
L4Hm7LpSFMk,5,helicopter,train,0,Y
L4Hm7LpSFMk,5,helicopter,train,1,N
L4Hm7LpSFMk,5,helicopter,train,2,N
L4Hm7LpSFMk,5,helicopter,train,3,N
L4Hm7LpSFMk,5,helicopter,train,4,N
L6HB1czbGDY,0,helicopter,train,0,Y
L6HB1czbGDY,0,helicopter,train,1,N
L6HB1czbGDY,0,helicopter,train,2,N
L6HB1czbGDY,0,helicopter,train,3,N
L6HB1czbGDY,0,helicopter,train,4,N
LcwakmQwG40,5,helicopter,test,,Y
LExpQz32kLY,0,helicopter,train,0,Y
LExpQz32kLY,0,helicopter,train,1,N
LExpQz32kLY,0,helicopter,train,2,N
LExpQz32kLY,0,helicopter,train,3,N
LExpQz32kLY,0,helicopter,train,4,N
LF4bs0MUoQg,5,helicopter,train,0,Y
LF4bs0MUoQg,5,helicopter,train,1,N
LF4bs0MUoQg,5,helicopter,train,2,N
LF4bs0MUoQg,5,helicopter,train,3,N
LF4bs0MUoQg,5,helicopter,train,4,N
Lo7sGHpICOE,0,helicopter,train,0,Y
Lo7sGHpICOE,0,helicopter,train,1,N
Lo7sGHpICOE,0,helicopter,train,2,N
Lo7sGHpICOE,0,helicopter,train,3,N
Lo7sGHpICOE,0,helicopter,train,4,N
LrOzd4OE6UU,3,helicopter,train,0,Y
LrOzd4OE6UU,3,helicopter,train,1,N
LrOzd4OE6UU,3,helicopter,train,2,N
LrOzd4OE6UU,3,helicopter,train,3,N
LrOzd4OE6UU,3,helicopter,train,4,N
LTLuDFO8QpA,0,helicopter,test,,Y
Ltlz5vkXSpY,5,helicopter,val,,Y
LtqeWJp7JLI,2,helicopter,val,,Y
LVYetu5gk3I,0,helicopter,train,0,Y
LVYetu5gk3I,0,helicopter,train,1,N
LVYetu5gk3I,0,helicopter,train,2,N
LVYetu5gk3I,0,helicopter,train,3,N
LVYetu5gk3I,0,helicopter,train,4,N
LWClbNmo37k,0,helicopter,train,0,Y
LWClbNmo37k,0,helicopter,train,1,N
LWClbNmo37k,0,helicopter,train,2,N
LWClbNmo37k,0,helicopter,train,3,N
LWClbNmo37k,0,helicopter,train,4,N
Lxbx92eI3Xg,3,helicopter,train,0,Y
Lxbx92eI3Xg,3,helicopter,train,1,N
Lxbx92eI3Xg,3,helicopter,train,2,N
Lxbx92eI3Xg,3,helicopter,train,3,N
Lxbx92eI3Xg,3,helicopter,train,4,N
LyHnIuHiRS4,0,helicopter,train,0,Y
LyHnIuHiRS4,0,helicopter,train,1,N
LyHnIuHiRS4,0,helicopter,train,2,N
LyHnIuHiRS4,0,helicopter,train,3,N
LyHnIuHiRS4,0,helicopter,train,4,N
LyWChUrpN0I,0,helicopter,train,0,Y
LyWChUrpN0I,0,helicopter,train,1,N
LyWChUrpN0I,0,helicopter,train,2,N
LyWChUrpN0I,0,helicopter,train,3,N
LyWChUrpN0I,0,helicopter,train,4,N
M6rdDnqW8EE,4,helicopter,train,0,Y
M6rdDnqW8EE,4,helicopter,train,1,N
M6rdDnqW8EE,4,helicopter,train,2,N
M6rdDnqW8EE,4,helicopter,train,3,N
M6rdDnqW8EE,4,helicopter,train,4,N
Ma5OotVwCh0,5,helicopter,train,0,Y
Ma5OotVwCh0,5,helicopter,train,1,N
Ma5OotVwCh0,5,helicopter,train,2,N
Ma5OotVwCh0,5,helicopter,train,3,N
Ma5OotVwCh0,5,helicopter,train,4,N
MC-nspGMkvw,0,helicopter,train,0,Y
MC-nspGMkvw,0,helicopter,train,1,N
MC-nspGMkvw,0,helicopter,train,2,N
MC-nspGMkvw,0,helicopter,train,3,N
MC-nspGMkvw,0,helicopter,train,4,N
Md6vo7OfkYA,0,helicopter,train,0,Y
Md6vo7OfkYA,0,helicopter,train,1,N
Md6vo7OfkYA,0,helicopter,train,2,N
Md6vo7OfkYA,0,helicopter,train,3,N
Md6vo7OfkYA,0,helicopter,train,4,N
MFdWAVkZihs,0,helicopter,test,,Y
MoZc4IsdhiU,0,helicopter,train,0,Y
MoZc4IsdhiU,0,helicopter,train,1,N
MoZc4IsdhiU,0,helicopter,train,2,N
MoZc4IsdhiU,0,helicopter,train,3,N
MoZc4IsdhiU,0,helicopter,train,4,N
MpRXvVuNPOs,5,helicopter,train,0,Y
MpRXvVuNPOs,5,helicopter,train,1,N
MpRXvVuNPOs,5,helicopter,train,2,N
MpRXvVuNPOs,5,helicopter,train,3,N
MpRXvVuNPOs,5,helicopter,train,4,N
MQyPR8I7Aiw,2,helicopter,val,,Y
MS1MKQj2L5o,0,helicopter,train,0,Y
MS1MKQj2L5o,0,helicopter,train,1,N
MS1MKQj2L5o,0,helicopter,train,2,N
MS1MKQj2L5o,0,helicopter,train,3,N
MS1MKQj2L5o,0,helicopter,train,4,N
MxMLXp3Rgu4,0,helicopter,train,0,Y
MxMLXp3Rgu4,0,helicopter,train,1,N
MxMLXp3Rgu4,0,helicopter,train,2,N
MxMLXp3Rgu4,0,helicopter,train,3,N
MxMLXp3Rgu4,0,helicopter,train,4,N
Mxyfto_wlPE,5,helicopter,val,,Y
MZi4AAgM7NY,0,helicopter,val,,Y
N-9HLIfELcc,5,helicopter,train,0,Y
N-9HLIfELcc,5,helicopter,train,1,N
N-9HLIfELcc,5,helicopter,train,2,N
N-9HLIfELcc,5,helicopter,train,3,N
N-9HLIfELcc,5,helicopter,train,4,N
NG-gL__w2aE,5,helicopter,test,,Y
NmNgL4oXH9M,5,helicopter,train,0,Y
NmNgL4oXH9M,5,helicopter,train,1,N
NmNgL4oXH9M,5,helicopter,train,2,N
NmNgL4oXH9M,5,helicopter,train,3,N
NmNgL4oXH9M,5,helicopter,train,4,N
NMo2M0rO8Ag,1,helicopter,train,0,Y
NMo2M0rO8Ag,1,helicopter,train,1,N
NMo2M0rO8Ag,1,helicopter,train,2,N
NMo2M0rO8Ag,1,helicopter,train,3,N
NMo2M0rO8Ag,1,helicopter,train,4,N
Nr3-9zAyUZk,4,helicopter,train,0,Y
Nr3-9zAyUZk,4,helicopter,train,1,N
Nr3-9zAyUZk,4,helicopter,train,2,N
Nr3-9zAyUZk,4,helicopter,train,3,N
Nr3-9zAyUZk,4,helicopter,train,4,N
NwnzqSSJ1wQ,5,helicopter,val,,Y
NZkmKhCwFsI,0,helicopter,train,0,Y
NZkmKhCwFsI,0,helicopter,train,1,N
NZkmKhCwFsI,0,helicopter,train,2,N
NZkmKhCwFsI,0,helicopter,train,3,N
NZkmKhCwFsI,0,helicopter,train,4,N
O-RWA-BaAG0,0,helicopter,val,,Y
O2QvJgVEYwo,0,helicopter,test,,Y
OAzPNdL-wQI,2,helicopter,train,0,Y
OAzPNdL-wQI,2,helicopter,train,1,N
OAzPNdL-wQI,2,helicopter,train,2,N
OAzPNdL-wQI,2,helicopter,train,3,N
OAzPNdL-wQI,2,helicopter,train,4,N
-ocADGlyaHc,0,helicopter,test,,Y
OIJYgzI4v-g,0,helicopter,test,,Y
P_8sR3jDZ9E,5,helicopter,train,0,Y
P_8sR3jDZ9E,5,helicopter,train,1,N
P_8sR3jDZ9E,5,helicopter,train,2,N
P_8sR3jDZ9E,5,helicopter,train,3,N
P_8sR3jDZ9E,5,helicopter,train,4,N
P3leS31LAvk,0,helicopter,test,,Y
PAbrvAkMQmU,5,helicopter,train,0,Y
PAbrvAkMQmU,5,helicopter,train,1,N
PAbrvAkMQmU,5,helicopter,train,2,N
PAbrvAkMQmU,5,helicopter,train,3,N
PAbrvAkMQmU,5,helicopter,train,4,N
PGB_PyO2w0k,0,helicopter,train,0,Y
PGB_PyO2w0k,0,helicopter,train,1,N
PGB_PyO2w0k,0,helicopter,train,2,N
PGB_PyO2w0k,0,helicopter,train,3,N
PGB_PyO2w0k,0,helicopter,train,4,N
Ph3or5bl_WM,0,helicopter,test,,Y
PhbljMbtL4U,0,helicopter,val,,Y
PMq8IW5Rdk0,5,helicopter,test,,Y
PsDimxTs5GE,5,helicopter,train,0,Y
PsDimxTs5GE,5,helicopter,train,1,N
PsDimxTs5GE,5,helicopter,train,2,N
PsDimxTs5GE,5,helicopter,train,3,N
PsDimxTs5GE,5,helicopter,train,4,N
Q_QQWZDsgP0,1,helicopter,test,,Y
Q0iZ169agfg,2,helicopter,val,,Y
Q8IpEy839Fc,0,helicopter,train,0,Y
Q8IpEy839Fc,0,helicopter,train,1,N
Q8IpEy839Fc,0,helicopter,train,2,N
Q8IpEy839Fc,0,helicopter,train,3,N
Q8IpEy839Fc,0,helicopter,train,4,N
QbfoKNSoIeU,5,helicopter,train,0,Y
QbfoKNSoIeU,5,helicopter,train,1,N
QbfoKNSoIeU,5,helicopter,train,2,N
QbfoKNSoIeU,5,helicopter,train,3,N
QbfoKNSoIeU,5,helicopter,train,4,N
QBrJ-biRPLg,0,helicopter,train,0,Y
QBrJ-biRPLg,0,helicopter,train,1,N
QBrJ-biRPLg,0,helicopter,train,2,N
QBrJ-biRPLg,0,helicopter,train,3,N
QBrJ-biRPLg,0,helicopter,train,4,N
QGN7uwtu5XI,0,helicopter,test,,Y
QKuTctSBJZs,2,helicopter,train,0,Y
QKuTctSBJZs,2,helicopter,train,1,N
QKuTctSBJZs,2,helicopter,train,2,N
QKuTctSBJZs,2,helicopter,train,3,N
QKuTctSBJZs,2,helicopter,train,4,N
-qymcBqBEN4,0,helicopter,test,,Y
QZ-cG6VdBHM,0,helicopter,train,0,Y
QZ-cG6VdBHM,0,helicopter,train,1,N
QZ-cG6VdBHM,0,helicopter,train,2,N
QZ-cG6VdBHM,0,helicopter,train,3,N
QZ-cG6VdBHM,0,helicopter,train,4,N
R_tuOJyoLMM,0,helicopter,train,0,Y
R_tuOJyoLMM,0,helicopter,train,1,N
R_tuOJyoLMM,0,helicopter,train,2,N
R_tuOJyoLMM,0,helicopter,train,3,N
R_tuOJyoLMM,0,helicopter,train,4,N
RAyz-hi-X4o,5,helicopter,train,0,Y
RAyz-hi-X4o,5,helicopter,train,1,N
RAyz-hi-X4o,5,helicopter,train,2,N
RAyz-hi-X4o,5,helicopter,train,3,N
RAyz-hi-X4o,5,helicopter,train,4,N
Rb5KUnlKZ74,0,helicopter,val,,Y
RmtNq8vaTQc,5,helicopter,train,0,Y
RmtNq8vaTQc,5,helicopter,train,1,N
RmtNq8vaTQc,5,helicopter,train,2,N
RmtNq8vaTQc,5,helicopter,train,3,N
RmtNq8vaTQc,5,helicopter,train,4,N
RnMbQMjigdU,5,helicopter,train,0,Y
RnMbQMjigdU,5,helicopter,train,1,N
RnMbQMjigdU,5,helicopter,train,2,N
RnMbQMjigdU,5,helicopter,train,3,N
RnMbQMjigdU,5,helicopter,train,4,N
Rp6YTTJiIHc,0,helicopter,test,,Y
RQo7HHPTihg,0,helicopter,val,,Y
RR1Z1-YVE_M,2,helicopter,train,0,Y
RR1Z1-YVE_M,2,helicopter,train,1,N
RR1Z1-YVE_M,2,helicopter,train,2,N
RR1Z1-YVE_M,2,helicopter,train,3,N
RR1Z1-YVE_M,2,helicopter,train,4,N
RSVJviWsG6o,5,helicopter,train,0,Y
RSVJviWsG6o,5,helicopter,train,1,N
RSVJviWsG6o,5,helicopter,train,2,N
RSVJviWsG6o,5,helicopter,train,3,N
RSVJviWsG6o,5,helicopter,train,4,N
RuRvTc1MqCA,5,helicopter,test,,Y
RvJkdOO8EUo,0,helicopter,val,,Y
RXOVFvbpXy4,0,helicopter,train,0,Y
RXOVFvbpXy4,0,helicopter,train,1,N
RXOVFvbpXy4,0,helicopter,train,2,N
RXOVFvbpXy4,0,helicopter,train,3,N
RXOVFvbpXy4,0,helicopter,train,4,N
S3Fg5wYR-O8,0,helicopter,train,0,Y
S3Fg5wYR-O8,0,helicopter,train,1,N
S3Fg5wYR-O8,0,helicopter,train,2,N
S3Fg5wYR-O8,0,helicopter,train,3,N
S3Fg5wYR-O8,0,helicopter,train,4,N
S4Z7y77VF4Y,0,helicopter,train,0,Y
S4Z7y77VF4Y,0,helicopter,train,1,N
S4Z7y77VF4Y,0,helicopter,train,2,N
S4Z7y77VF4Y,0,helicopter,train,3,N
S4Z7y77VF4Y,0,helicopter,train,4,N
S94Pi5i0Io8,2,helicopter,val,,Y
SBr5PlzuK3I,2,helicopter,train,0,Y
SBr5PlzuK3I,2,helicopter,train,1,N
SBr5PlzuK3I,2,helicopter,train,2,N
SBr5PlzuK3I,2,helicopter,train,3,N
SBr5PlzuK3I,2,helicopter,train,4,N
SCXlT8zIqPw,0,helicopter,train,0,Y
SCXlT8zIqPw,0,helicopter,train,1,N
SCXlT8zIqPw,0,helicopter,train,2,N
SCXlT8zIqPw,0,helicopter,train,3,N
SCXlT8zIqPw,0,helicopter,train,4,N
SGBKN-m_13I,0,helicopter,val,,Y
SjrwTwBrG_U,5,helicopter,test,,Y
-SkaeD74V8Y,0,helicopter,val,,Y
SMeEI7c4O0E,1,helicopter,train,0,Y
SMeEI7c4O0E,1,helicopter,train,1,N
SMeEI7c4O0E,1,helicopter,train,2,N
SMeEI7c4O0E,1,helicopter,train,3,N
SMeEI7c4O0E,1,helicopter,train,4,N
SNPuQKAKLd4,2,helicopter,train,0,Y
SNPuQKAKLd4,2,helicopter,train,1,N
SNPuQKAKLd4,2,helicopter,train,2,N
SNPuQKAKLd4,2,helicopter,train,3,N
SNPuQKAKLd4,2,helicopter,train,4,N
SpGOGqWie2s,0,helicopter,test,,Y
STdAr1JNXIU,0,helicopter,test,,Y
SwC-n2ovgPQ,0,helicopter,test,,Y
T2vVudo7fiM,0,helicopter,train,0,Y
T2vVudo7fiM,0,helicopter,train,1,N
T2vVudo7fiM,0,helicopter,train,2,N
T2vVudo7fiM,0,helicopter,train,3,N
T2vVudo7fiM,0,helicopter,train,4,N
TAdH0kUJj9k,5,helicopter,train,0,Y
TAdH0kUJj9k,5,helicopter,train,1,N
TAdH0kUJj9k,5,helicopter,train,2,N
TAdH0kUJj9k,5,helicopter,train,3,N
TAdH0kUJj9k,5,helicopter,train,4,N
-tDIM9A_KOk,0,helicopter,val,,Y
TeZX4pAL4Qs,5,helicopter,train,0,Y
TeZX4pAL4Qs,5,helicopter,train,1,N
TeZX4pAL4Qs,5,helicopter,train,2,N
TeZX4pAL4Qs,5,helicopter,train,3,N
TeZX4pAL4Qs,5,helicopter,train,4,N
TgAcM1sb42I,4,helicopter,train,0,Y
TgAcM1sb42I,4,helicopter,train,1,N
TgAcM1sb42I,4,helicopter,train,2,N
TgAcM1sb42I,4,helicopter,train,3,N
TgAcM1sb42I,4,helicopter,train,4,N
TJyrb2tIeIE,0,helicopter,test,,Y
TkdLSt0HzEQ,5,helicopter,train,0,Y
TkdLSt0HzEQ,5,helicopter,train,1,N
TkdLSt0HzEQ,5,helicopter,train,2,N
TkdLSt0HzEQ,5,helicopter,train,3,N
TkdLSt0HzEQ,5,helicopter,train,4,N
Tr0tZ1_Vn8A,0,helicopter,test,,Y
Tv0RFx28oEY,3,helicopter,train,0,Y
Tv0RFx28oEY,3,helicopter,train,1,N
Tv0RFx28oEY,3,helicopter,train,2,N
Tv0RFx28oEY,3,helicopter,train,3,N
Tv0RFx28oEY,3,helicopter,train,4,N
UadNGqzMAF0,3,helicopter,train,0,Y
UadNGqzMAF0,3,helicopter,train,1,N
UadNGqzMAF0,3,helicopter,train,2,N
UadNGqzMAF0,3,helicopter,train,3,N
UadNGqzMAF0,3,helicopter,train,4,N
-ue3k_aV6mY,0,helicopter,train,0,Y
-ue3k_aV6mY,0,helicopter,train,1,N
-ue3k_aV6mY,0,helicopter,train,2,N
-ue3k_aV6mY,0,helicopter,train,3,N
-ue3k_aV6mY,0,helicopter,train,4,N
UpXTTnAJndg,1,helicopter,train,0,Y
UpXTTnAJndg,1,helicopter,train,1,N
UpXTTnAJndg,1,helicopter,train,2,N
UpXTTnAJndg,1,helicopter,train,3,N
UpXTTnAJndg,1,helicopter,train,4,N
UtHszq6KUf4,0,helicopter,val,,Y
UUddwWTuKJ0,0,helicopter,train,0,Y
UUddwWTuKJ0,0,helicopter,train,1,N
UUddwWTuKJ0,0,helicopter,train,2,N
UUddwWTuKJ0,0,helicopter,train,3,N
UUddwWTuKJ0,0,helicopter,train,4,N
UuysHY0depg,0,helicopter,train,0,Y
UuysHY0depg,0,helicopter,train,1,N
UuysHY0depg,0,helicopter,train,2,N
UuysHY0depg,0,helicopter,train,3,N
UuysHY0depg,0,helicopter,train,4,N
Uv3K_pEUlX8,0,helicopter,train,0,Y
Uv3K_pEUlX8,0,helicopter,train,1,N
Uv3K_pEUlX8,0,helicopter,train,2,N
Uv3K_pEUlX8,0,helicopter,train,3,N
Uv3K_pEUlX8,0,helicopter,train,4,N
UY_AbLTIRtw,0,helicopter,train,0,Y
UY_AbLTIRtw,0,helicopter,train,1,N
UY_AbLTIRtw,0,helicopter,train,2,N
UY_AbLTIRtw,0,helicopter,train,3,N
UY_AbLTIRtw,0,helicopter,train,4,N
V5ux3CuvY38,0,helicopter,train,0,Y
V5ux3CuvY38,0,helicopter,train,1,N
V5ux3CuvY38,0,helicopter,train,2,N
V5ux3CuvY38,0,helicopter,train,3,N
V5ux3CuvY38,0,helicopter,train,4,N
VhX_ZxojBcg,5,helicopter,test,,Y
VI6ytekigV0,2,helicopter,train,0,Y
VI6ytekigV0,2,helicopter,train,1,N
VI6ytekigV0,2,helicopter,train,2,N
VI6ytekigV0,2,helicopter,train,3,N
VI6ytekigV0,2,helicopter,train,4,N
VN0FRmNf8R4,0,helicopter,train,0,Y
VN0FRmNf8R4,0,helicopter,train,1,N
VN0FRmNf8R4,0,helicopter,train,2,N
VN0FRmNf8R4,0,helicopter,train,3,N
VN0FRmNf8R4,0,helicopter,train,4,N
VqNbTJu7DVI,0,helicopter,train,0,Y
VqNbTJu7DVI,0,helicopter,train,1,N
VqNbTJu7DVI,0,helicopter,train,2,N
VqNbTJu7DVI,0,helicopter,train,3,N
VqNbTJu7DVI,0,helicopter,train,4,N
VqrXTEj05aM,5,helicopter,train,0,Y
VqrXTEj05aM,5,helicopter,train,1,N
VqrXTEj05aM,5,helicopter,train,2,N
VqrXTEj05aM,5,helicopter,train,3,N
VqrXTEj05aM,5,helicopter,train,4,N
VREKcER5mas,5,helicopter,train,0,Y
VREKcER5mas,5,helicopter,train,1,N
VREKcER5mas,5,helicopter,train,2,N
VREKcER5mas,5,helicopter,train,3,N
VREKcER5mas,5,helicopter,train,4,N
Vrh7qRAKzqs,5,helicopter,train,0,Y
Vrh7qRAKzqs,5,helicopter,train,1,N
Vrh7qRAKzqs,5,helicopter,train,2,N
Vrh7qRAKzqs,5,helicopter,train,3,N
Vrh7qRAKzqs,5,helicopter,train,4,N
VSdjbjjM4k4,0,helicopter,train,0,Y
VSdjbjjM4k4,0,helicopter,train,1,N
VSdjbjjM4k4,0,helicopter,train,2,N
VSdjbjjM4k4,0,helicopter,train,3,N
VSdjbjjM4k4,0,helicopter,train,4,N
-VTAtBy_jiI,0,helicopter,train,0,Y
-VTAtBy_jiI,0,helicopter,train,1,N
-VTAtBy_jiI,0,helicopter,train,2,N
-VTAtBy_jiI,0,helicopter,train,3,N
-VTAtBy_jiI,0,helicopter,train,4,N
VtnXae2aO04,5,helicopter,train,0,Y
VtnXae2aO04,5,helicopter,train,1,N
VtnXae2aO04,5,helicopter,train,2,N
VtnXae2aO04,5,helicopter,train,3,N
VtnXae2aO04,5,helicopter,train,4,N
VvlWf3Vvwss,5,helicopter,train,0,Y
VvlWf3Vvwss,5,helicopter,train,1,N
VvlWf3Vvwss,5,helicopter,train,2,N
VvlWf3Vvwss,5,helicopter,train,3,N
VvlWf3Vvwss,5,helicopter,train,4,N
VW9Ba2cNLAI,0,helicopter,train,0,Y
VW9Ba2cNLAI,0,helicopter,train,1,N
VW9Ba2cNLAI,0,helicopter,train,2,N
VW9Ba2cNLAI,0,helicopter,train,3,N
VW9Ba2cNLAI,0,helicopter,train,4,N
VWraCqnOvOA,2,helicopter,train,0,Y
VWraCqnOvOA,2,helicopter,train,1,N
VWraCqnOvOA,2,helicopter,train,2,N
VWraCqnOvOA,2,helicopter,train,3,N
VWraCqnOvOA,2,helicopter,train,4,N
VzOkol5hD2Y,0,helicopter,train,0,Y
VzOkol5hD2Y,0,helicopter,train,1,N
VzOkol5hD2Y,0,helicopter,train,2,N
VzOkol5hD2Y,0,helicopter,train,3,N
VzOkol5hD2Y,0,helicopter,train,4,N
W1713WwiTSA,5,helicopter,train,0,Y
W1713WwiTSA,5,helicopter,train,1,N
W1713WwiTSA,5,helicopter,train,2,N
W1713WwiTSA,5,helicopter,train,3,N
W1713WwiTSA,5,helicopter,train,4,N
W9fNGlxl6PM,5,helicopter,train,0,Y
W9fNGlxl6PM,5,helicopter,train,1,N
W9fNGlxl6PM,5,helicopter,train,2,N
W9fNGlxl6PM,5,helicopter,train,3,N
W9fNGlxl6PM,5,helicopter,train,4,N
W9g0Zl_b508,0,helicopter,train,0,Y
W9g0Zl_b508,0,helicopter,train,1,N
W9g0Zl_b508,0,helicopter,train,2,N
W9g0Zl_b508,0,helicopter,train,3,N
W9g0Zl_b508,0,helicopter,train,4,N
wBnRLl7fTSE,0,helicopter,train,0,Y
wBnRLl7fTSE,0,helicopter,train,1,N
wBnRLl7fTSE,0,helicopter,train,2,N
wBnRLl7fTSE,0,helicopter,train,3,N
wBnRLl7fTSE,0,helicopter,train,4,N
Wiq8fiFPDsM,5,helicopter,train,0,Y
Wiq8fiFPDsM,5,helicopter,train,1,N
Wiq8fiFPDsM,5,helicopter,train,2,N
Wiq8fiFPDsM,5,helicopter,train,3,N
Wiq8fiFPDsM,5,helicopter,train,4,N
WIrnq6luD9c,0,helicopter,train,0,Y
WIrnq6luD9c,0,helicopter,train,1,N
WIrnq6luD9c,0,helicopter,train,2,N
WIrnq6luD9c,0,helicopter,train,3,N
WIrnq6luD9c,0,helicopter,train,4,N
wliRjotVuBI,0,helicopter,train,0,Y
wliRjotVuBI,0,helicopter,train,1,N
wliRjotVuBI,0,helicopter,train,2,N
wliRjotVuBI,0,helicopter,train,3,N
wliRjotVuBI,0,helicopter,train,4,N
WLq_Mk4p1Ns,0,helicopter,train,0,Y
WLq_Mk4p1Ns,0,helicopter,train,1,N
WLq_Mk4p1Ns,0,helicopter,train,2,N
WLq_Mk4p1Ns,0,helicopter,train,3,N
WLq_Mk4p1Ns,0,helicopter,train,4,N
WoPbsn5wDfY,0,helicopter,train,0,Y
WoPbsn5wDfY,0,helicopter,train,1,N
WoPbsn5wDfY,0,helicopter,train,2,N
WoPbsn5wDfY,0,helicopter,train,3,N
WoPbsn5wDfY,0,helicopter,train,4,N
-Wr1LEmgz9w,5,helicopter,train,0,Y
-Wr1LEmgz9w,5,helicopter,train,1,N
-Wr1LEmgz9w,5,helicopter,train,2,N
-Wr1LEmgz9w,5,helicopter,train,3,N
-Wr1LEmgz9w,5,helicopter,train,4,N
Wr44Q8MQHL0,0,helicopter,train,0,Y
Wr44Q8MQHL0,0,helicopter,train,1,N
Wr44Q8MQHL0,0,helicopter,train,2,N
Wr44Q8MQHL0,0,helicopter,train,3,N
Wr44Q8MQHL0,0,helicopter,train,4,N
wSdjlAkz1i8,0,helicopter,train,0,Y
wSdjlAkz1i8,0,helicopter,train,1,N
wSdjlAkz1i8,0,helicopter,train,2,N
wSdjlAkz1i8,0,helicopter,train,3,N
wSdjlAkz1i8,0,helicopter,train,4,N
wuymegWdfmg,5,helicopter,train,0,Y
wuymegWdfmg,5,helicopter,train,1,N
wuymegWdfmg,5,helicopter,train,2,N
wuymegWdfmg,5,helicopter,train,3,N
wuymegWdfmg,5,helicopter,train,4,N
WweIaYtzpj0,5,helicopter,train,0,Y
WweIaYtzpj0,5,helicopter,train,1,N
WweIaYtzpj0,5,helicopter,train,2,N
WweIaYtzpj0,5,helicopter,train,3,N
WweIaYtzpj0,5,helicopter,train,4,N
WX-K2XkeoHc,5,helicopter,train,0,Y
WX-K2XkeoHc,5,helicopter,train,1,N
WX-K2XkeoHc,5,helicopter,train,2,N
WX-K2XkeoHc,5,helicopter,train,3,N
WX-K2XkeoHc,5,helicopter,train,4,N
WXT0aIPTRXM,5,helicopter,train,0,Y
WXT0aIPTRXM,5,helicopter,train,1,N
WXT0aIPTRXM,5,helicopter,train,2,N
WXT0aIPTRXM,5,helicopter,train,3,N
WXT0aIPTRXM,5,helicopter,train,4,N
-WyUAnVpexc,5,helicopter,train,0,Y
-WyUAnVpexc,5,helicopter,train,1,N
-WyUAnVpexc,5,helicopter,train,2,N
-WyUAnVpexc,5,helicopter,train,3,N
-WyUAnVpexc,5,helicopter,train,4,N
X-Nqd-SpC9I,5,helicopter,test,,Y
Xb7lSqbJYog,0,helicopter,val,,Y
XEokIQCZ_Vg,0,helicopter,test,,Y
-XIpY07w9rQ,0,helicopter,train,0,Y
-XIpY07w9rQ,0,helicopter,train,1,N
